CustomerID,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,TechSupport,PaperlessBilling,Churn
CUST-03517,26,6,84.15973293448648,536.6085133179969,One year,Electronic check,No,Yes,1
CUST-03518,37,40,84.35544669564192,3480.3970955915065,One year,Credit card,No,No,0
CUST-03519,18,2,110.21761599774838,217.73840000979956,One year,Electronic check,No,No,1
CUST-03520,25,2,70.8347174907343,151.99762740836127,Month-to-month,Mailed check,No,No,1
CUST-03521,40,55,61.051664036255055,3115.562847747085,Month-to-month,Electronic check,Yes,No,1
CUST-03522,20,60,106.61287522923162,6839.154919597808,One year,Bank transfer,No,No,0
CUST-03523,21,6,94.24205118713982,511.60840114593304,Month-to-month,Credit card,No,No,1
CUST-03524,42,19,114.8975664964901,2293.6037825470016,Two year,Bank transfer,No,Yes,0
CUST-03525,64,27,114.01218933105326,3123.4968665815886,Month-to-month,Credit card,No,No,1
CUST-03526,55,1,58.232616456024026,60.5237586395099,Month-to-month,Bank transfer,Yes,Yes,1
CUST-03527,32,33,64.69862901414179,2097.6249099955016,One year,Credit card,Yes,Yes,0
CUST-03528,38,40,45.598495379077846,1956.8835511226318,Month-to-month,Electronic check,No,Yes,1
CUST-03529,52,32,86.06478891385676,2651.1529905505836,Month-to-month,Credit card,No,Yes,1
CUST-03530,63,69,56.454197008888656,3720.014476033399,Month-to-month,Bank transfer,No,No,1
CUST-03531,69,17,98.61006466076711,1609.903201651055,Two year,Bank transfer,No,No,0
CUST-03532,31,8,32.15507607309105,271.35611296602264,Month-to-month,Credit card,No,Yes,1
CUST-03533,53,57,31.64028511657459,1801.7979826726064,Month-to-month,Credit card,No,Yes,1
CUST-03534,29,42,40.44553814193969,1711.3120640367245,Month-to-month,Mailed check,No,No,1
CUST-03535,34,9,28.42921884374135,272.8346376408565,Month-to-month,Mailed check,No,No,1
CUST-03536,56,35,82.00316076782347,3061.4698297413356,Month-to-month,Electronic check,Yes,No,1
CUST-03537,26,71,34.73527660167386,2299.360027595818,Two year,Electronic check,No,Yes,0
CUST-03538,52,53,35.99629174676542,1926.7928503107294,Two year,Electronic check,No,No,0
CUST-03539,30,54,21.4228223729166,1070.3055563673436,Month-to-month,Electronic check,Yes,No,0
CUST-03540,32,25,98.20900146236099,2636.189102391463,One year,Electronic check,No,Yes,0
CUST-03541,35,67,101.22960554234811,7239.523958807992,Two year,Credit card,Yes,Yes,0
CUST-03542,68,62,36.20224163644397,2401.3644075406683,Month-to-month,Mailed check,No,No,1
CUST-03543,50,55,93.95244342672245,5379.100911811488,Month-to-month,Credit card,No,Yes,1
CUST-03544,23,46,63.35451231573596,2895.0016229990297,Two year,Mailed check,No,Yes,0
CUST-03545,44,24,43.959488296539135,1034.9233696669455,One year,Mailed check,No,Yes,0
CUST-03546,40,46,82.1384608073829,3699.193141074476,Month-to-month,Bank transfer,No,Yes,1
CUST-03547,44,22,37.84840743470848,760.4250810500994,Month-to-month,Bank transfer,Yes,Yes,0
CUST-03548,51,11,95.68836076530354,1147.0656246160297,Month-to-month,Mailed check,No,No,1
CUST-03549,63,48,24.761522757055168,1176.733087945482,Month-to-month,Credit card,No,No,1
CUST-03550,55,8,115.91309329279144,1007.0742638570107,One year,Mailed check,No,No,1
CUST-03551,31,39,27.187525370862446,1140.7398664144278,One year,Electronic check,Yes,No,0
CUST-03552,53,35,77.94484192486897,2907.363860489643,One year,Credit card,No,No,0
CUST-03553,25,49,110.21942901223785,5496.138899254715,Month-to-month,Credit card,No,Yes,1
CUST-03554,52,46,21.190446884785036,897.0830354151844,Month-to-month,Mailed check,No,No,1
CUST-03555,36,38,69.85144609890571,2560.874648592249,Month-to-month,Electronic check,No,No,1
CUST-03556,47,8,55.00069643106799,449.1212732907653,Two year,Mailed check,Yes,Yes,0
CUST-03557,31,54,78.03321902579091,3803.754445141503,One year,Electronic check,No,No,0
CUST-03558,37,37,42.54573867376587,1430.1949493078953,Month-to-month,Credit card,No,No,1
CUST-03559,66,40,26.489921723172476,1097.2471816274383,Month-to-month,Mailed check,No,No,1
CUST-03560,42,34,82.59330368487069,3026.200426122492,Two year,Electronic check,No,No,0
CUST-03561,57,17,61.684923949340245,1123.1316232532831,One year,Bank transfer,No,Yes,0
CUST-03562,41,33,82.24855387062297,2534.0581084384276,Month-to-month,Credit card,Yes,Yes,0
CUST-03563,31,47,41.05391468378429,2088.2317750695956,Month-to-month,Credit card,Yes,Yes,0
CUST-03564,43,52,53.874126295348184,2911.440906677495,Month-to-month,Bank transfer,No,Yes,1
CUST-03565,55,9,76.16813893646103,715.1721120485035,Two year,Electronic check,Yes,No,0
CUST-03566,40,33,79.31127783247274,2514.696666176185,One year,Credit card,No,No,0
CUST-03567,39,60,57.23148077742652,3582.230630432006,One year,Electronic check,No,No,0
CUST-03568,65,21,48.005320561655644,1050.4065106022947,Two year,Bank transfer,No,No,0
CUST-03569,36,58,47.370062948859584,2799.4816691594683,Two year,Mailed check,Yes,No,0
CUST-03570,63,69,37.46993514208984,2511.631483824272,Month-to-month,Credit card,No,No,1
CUST-03571,68,10,52.540496232958716,558.0866681127521,Month-to-month,Credit card,No,No,1
CUST-03572,20,6,39.944033701322,260.63567971947214,Month-to-month,Electronic check,No,Yes,1
CUST-03573,59,13,83.38154062299448,1164.1488816160745,Month-to-month,Credit card,No,Yes,1
CUST-03574,36,65,76.90669982420897,4741.969403103559,One year,Mailed check,Yes,Yes,0
CUST-03575,26,20,58.258882367092006,1152.5177193304378,Two year,Bank transfer,No,Yes,0
CUST-03576,45,57,52.583001993739444,2902.766992369615,One year,Credit card,No,Yes,0
CUST-03577,37,46,43.76142001946425,2096.557638523342,Month-to-month,Bank transfer,No,Yes,1
CUST-03578,62,8,73.54583089593413,627.3742188762537,Month-to-month,Electronic check,No,Yes,1
CUST-03579,24,10,111.89027643456883,1055.3034657354456,Month-to-month,Mailed check,Yes,No,1
CUST-03580,31,67,88.57030513889372,6465.055874980211,Two year,Credit card,Yes,No,0
CUST-03581,26,11,94.44147140355673,1075.7000788364874,Month-to-month,Bank transfer,No,No,1
CUST-03582,36,12,103.43778636564078,1171.357927002194,Month-to-month,Mailed check,No,No,1
CUST-03583,64,10,55.163497333784875,537.4132292069423,Month-to-month,Bank transfer,Yes,Yes,1
CUST-03584,69,25,26.287578211448764,605.2198145706744,Two year,Electronic check,No,Yes,0
CUST-03585,31,49,82.25588033216442,4108.786185478347,One year,Mailed check,No,Yes,0
CUST-03586,55,49,38.867229122803266,1778.4896599993897,Two year,Mailed check,Yes,Yes,0
CUST-03587,53,11,76.90436499956662,878.6168249761482,One year,Electronic check,No,No,1
CUST-03588,57,62,93.95102331570648,6101.354166946811,One year,Electronic check,Yes,No,0
CUST-03589,34,36,98.36383021478366,3526.4624014953124,Month-to-month,Credit card,No,No,1
CUST-03590,47,39,50.18391202475155,1798.1784342672383,Month-to-month,Electronic check,No,No,1
CUST-03591,26,53,71.24332325693152,3859.625262462277,One year,Electronic check,Yes,Yes,0
CUST-03592,50,56,82.09650962771923,4479.8997083591175,Two year,Bank transfer,No,Yes,0
CUST-03593,69,1,101.94807217006219,111.1162107393453,Month-to-month,Mailed check,No,No,1
CUST-03594,42,56,96.13886651049474,5397.995839334314,Month-to-month,Bank transfer,Yes,No,0
CUST-03595,31,4,118.79753209773703,434.53914006022853,One year,Electronic check,No,No,1
CUST-03596,28,30,20.808467653001088,641.2398672716064,Month-to-month,Credit card,No,No,1
CUST-03597,52,12,63.7489440863133,807.7277375861589,One year,Bank transfer,No,No,0
CUST-03598,58,35,45.60444863761279,1487.7776269789156,Month-to-month,Bank transfer,No,No,1
CUST-03599,31,52,31.98933871448734,1646.4975523925818,Month-to-month,Mailed check,Yes,Yes,0
CUST-03600,47,31,111.15153281671846,3613.2941449164587,Month-to-month,Mailed check,Yes,Yes,1
CUST-03601,58,68,119.79620660956863,7364.916624918526,One year,Mailed check,No,No,0
CUST-03602,21,52,38.059620790472366,1792.657079314079,One year,Credit card,No,Yes,0
CUST-03603,21,7,23.84333928013636,172.80881916776806,Month-to-month,Credit card,No,Yes,1
CUST-03604,45,22,47.50544476805004,1092.1766163979335,Two year,Electronic check,No,Yes,0
CUST-03605,25,56,103.48619180663957,6196.105103593677,Month-to-month,Electronic check,No,No,1
CUST-03606,19,58,49.389008319931676,2807.0419623716066,Month-to-month,Mailed check,No,Yes,1
CUST-03607,58,64,25.690148049762158,1607.9243066277288,One year,Bank transfer,No,Yes,0
CUST-03608,63,12,25.24921839530299,306.1640216565248,Month-to-month,Mailed check,Yes,Yes,1
CUST-03609,39,7,62.74228023694364,461.79935355405496,One year,Electronic check,Yes,Yes,0
CUST-03610,58,55,113.18257230616197,6400.57793160912,Two year,Bank transfer,Yes,Yes,0
CUST-03611,33,62,48.592044163963195,2908.661888958954,One year,Electronic check,No,Yes,0
CUST-03612,46,55,62.715768070104374,3343.504270429742,One year,Credit card,Yes,Yes,0
CUST-03613,66,36,30.193380538260854,1144.1369577191233,One year,Mailed check,Yes,No,0
CUST-03614,65,24,69.35727932689811,1676.1090951937665,Month-to-month,Mailed check,Yes,Yes,0
CUST-03615,47,44,89.6547064285704,3627.6257968470845,Month-to-month,Bank transfer,Yes,Yes,1
CUST-03616,29,17,47.11503611772196,745.3684860895747,Month-to-month,Mailed check,Yes,Yes,0
CUST-03617,52,2,49.67113085286847,106.31987095273702,Two year,Electronic check,Yes,No,0
CUST-03618,28,13,104.19750254062713,1489.7001198165133,Month-to-month,Electronic check,No,Yes,1
CUST-03619,63,31,21.03637223471771,630.6963988082532,Month-to-month,Credit card,Yes,No,0
CUST-03620,67,28,83.6470708550097,2289.0463687366096,Two year,Electronic check,No,Yes,0
CUST-03621,38,60,59.3884634941617,3317.07470573075,One year,Bank transfer,Yes,No,0
CUST-03622,38,27,49.8380513561469,1274.5010442134526,Two year,Electronic check,No,No,0
CUST-03623,22,15,85.75938322438772,1266.9996545464553,One year,Credit card,No,No,0
CUST-03624,65,33,103.46685217897051,3267.169858291981,Month-to-month,Credit card,No,Yes,1
CUST-03625,37,20,75.83921163286738,1577.887841358986,Two year,Mailed check,No,No,0
CUST-03626,54,42,23.1094621943056,977.944726155971,Month-to-month,Bank transfer,Yes,Yes,0
CUST-03627,20,12,66.1401190825576,844.8416780593669,Month-to-month,Electronic check,Yes,Yes,1
CUST-03628,61,23,66.2759940893973,1592.7986798066115,One year,Credit card,No,Yes,0
CUST-03629,50,14,74.37984948046079,963.8647953145373,One year,Electronic check,No,No,0
CUST-03630,26,25,87.09589010435522,2013.3908862777926,Two year,Credit card,No,Yes,0
CUST-03631,26,31,21.931840353434044,733.6863281664098,Two year,Mailed check,No,No,0
CUST-03632,21,54,70.20126243997504,4033.1131693869434,Two year,Credit card,No,Yes,0
CUST-03633,52,5,78.83077693805907,391.6247823489591,Month-to-month,Mailed check,No,Yes,1
CUST-03634,34,13,54.3353386416052,654.1402485719063,One year,Bank transfer,No,Yes,0
CUST-03635,51,28,86.83652265904331,2625.244117399187,One year,Electronic check,No,Yes,0
CUST-03636,41,43,42.81777171291711,1741.999285967874,Two year,Electronic check,Yes,Yes,0
CUST-03637,49,47,51.73723330674516,2205.7665955751804,Month-to-month,Mailed check,No,Yes,1
CUST-03638,18,71,116.2755347424326,8956.030189013072,Month-to-month,Bank transfer,Yes,Yes,1
CUST-03639,25,38,54.807037086114015,2211.3494390409596,Two year,Mailed check,No,No,0
CUST-03640,62,67,54.6500887365745,3803.2447535155097,Month-to-month,Credit card,No,Yes,1
CUST-03641,40,62,79.56806358231152,4473.473795398176,One year,Mailed check,No,Yes,0
CUST-03642,64,39,117.09753298600602,4592.771709081671,Month-to-month,Bank transfer,No,No,1
CUST-03643,57,37,118.30804459530003,4511.902958870651,Month-to-month,Credit card,Yes,No,1
CUST-03644,29,8,77.96579636763161,656.0787136023633,One year,Electronic check,Yes,No,0
CUST-03645,29,52,20.108701980493255,1039.6031700332344,Month-to-month,Electronic check,Yes,Yes,0
CUST-03646,63,33,110.06565507683997,3961.494656303602,One year,Electronic check,No,No,0
CUST-03647,64,42,77.0237964577048,3069.8728256848717,Month-to-month,Bank transfer,No,Yes,1
CUST-03648,32,27,56.599640828993586,1396.6849170345051,Month-to-month,Bank transfer,No,No,1
CUST-03649,58,8,102.91951410159383,795.8175259245991,Month-to-month,Bank transfer,No,Yes,1
CUST-03650,36,23,59.983245935020506,1424.2603306192934,One year,Bank transfer,No,No,0
CUST-03651,43,64,23.404450620026466,1568.9316758630384,Month-to-month,Bank transfer,No,Yes,1
CUST-03652,69,20,102.10722230570188,2139.5534688857256,One year,Credit card,No,Yes,0
CUST-03653,46,16,74.58594010197623,1100.45261419782,One year,Mailed check,Yes,Yes,0
CUST-03654,39,17,53.81435382241962,985.3033715409379,One year,Electronic check,No,No,0
CUST-03655,57,19,45.08923763538512,819.1437583201232,One year,Bank transfer,Yes,No,0
CUST-03656,38,8,79.37974594154255,598.1944754136899,Month-to-month,Electronic check,No,No,1
CUST-03657,68,38,40.80495482251001,1586.0835677894638,Month-to-month,Bank transfer,No,No,1
CUST-03658,55,38,52.38508865570032,1875.9127993733687,One year,Electronic check,Yes,No,0
CUST-03659,37,53,83.65303094139836,4440.738549384263,Month-to-month,Mailed check,Yes,Yes,1
CUST-03660,46,31,108.1544450405932,3290.445856490968,Two year,Electronic check,Yes,No,0
CUST-03661,68,44,73.28903283915989,3051.8946873343384,Two year,Electronic check,Yes,Yes,0
CUST-03662,21,60,95.91063982990926,5515.314065475789,Month-to-month,Bank transfer,No,Yes,1
CUST-03663,24,17,96.30606037630419,1613.4332062950623,One year,Credit card,Yes,Yes,0
CUST-03664,45,39,86.43539526593868,3267.2623234358052,Two year,Credit card,Yes,Yes,0
CUST-03665,45,42,44.58383376805176,1828.1706516911868,Month-to-month,Electronic check,No,No,1
CUST-03666,21,48,106.6788598150242,5361.697882226071,One year,Credit card,No,No,0
CUST-03667,39,12,63.62756556395665,712.8903575334955,Month-to-month,Mailed check,No,No,1
CUST-03668,29,18,24.42107439357006,450.79903793915196,One year,Mailed check,No,No,0
CUST-03669,62,6,44.46126700695251,276.2729465606468,Two year,Credit card,No,No,1
CUST-03670,20,43,96.55483540993157,4402.702421825443,One year,Credit card,Yes,No,0
CUST-03671,39,35,26.913333581748937,1007.400800279021,One year,Mailed check,No,Yes,0
CUST-03672,61,54,34.73644021549112,1747.71493705383,Two year,Credit card,No,No,0
CUST-03673,19,62,89.42268160417045,5143.094868958297,One year,Credit card,Yes,Yes,0
CUST-03674,41,69,109.26007897275406,7711.995930570536,One year,Bank transfer,No,Yes,0
CUST-03675,51,16,83.37320050576369,1402.5150643642278,One year,Bank transfer,No,Yes,0
CUST-03676,44,8,42.22910538295546,322.44972119112833,One year,Credit card,No,Yes,1
CUST-03677,58,31,25.34137632495486,789.6436894065365,Two year,Credit card,No,No,0
CUST-03678,18,10,81.51265825503117,859.5085018923149,Two year,Bank transfer,No,No,1
CUST-03679,25,56,24.7398577931164,1459.5535116138756,One year,Bank transfer,No,Yes,0
CUST-03680,40,70,81.2722051941757,5864.072621039879,One year,Credit card,No,No,0
CUST-03681,55,20,42.55799441610951,779.4560847843323,Month-to-month,Bank transfer,No,Yes,1
CUST-03682,23,5,110.46560624088296,502.6896328117098,Two year,Mailed check,Yes,Yes,0
CUST-03683,39,23,67.50926684873619,1518.0706509932625,One year,Electronic check,Yes,Yes,0
CUST-03684,42,9,42.39384333096957,345.42661961957367,One year,Mailed check,Yes,Yes,0
CUST-03685,35,58,105.31453165585916,6601.96517999541,Month-to-month,Bank transfer,Yes,No,1
CUST-03686,34,59,45.40353984475083,2421.7207070047025,Two year,Mailed check,No,Yes,0
CUST-03687,29,54,50.65990765248755,2478.2735084144324,Month-to-month,Electronic check,No,No,1
CUST-03688,23,46,103.42778990554557,4439.225399363297,Month-to-month,Bank transfer,No,Yes,1
CUST-03689,43,22,50.879202980059596,1147.7771516718262,One year,Mailed check,No,No,0
CUST-03690,44,64,61.01637692306374,3937.5023068166374,One year,Mailed check,No,No,0
CUST-03691,25,8,54.766567075886655,452.1078373461329,Month-to-month,Electronic check,No,No,1
CUST-03692,36,20,31.640031783037585,682.6090243528918,One year,Bank transfer,No,Yes,0
CUST-03693,59,51,23.889581224682615,1207.3900812073302,Month-to-month,Credit card,Yes,Yes,1
CUST-03694,18,39,92.45406740609813,3276.7785629202435,Month-to-month,Bank transfer,No,No,1
CUST-03695,46,37,84.51371239357206,3291.7985357606713,Month-to-month,Electronic check,No,No,1
CUST-03696,62,50,48.23660675520571,2562.3114088844595,Two year,Electronic check,Yes,Yes,0
CUST-03697,66,34,49.55991249848785,1533.3460691582927,Month-to-month,Electronic check,No,No,1
CUST-03698,52,33,114.50057830086813,3584.189313641341,Month-to-month,Electronic check,Yes,No,1
CUST-03699,57,31,118.76711272334921,3881.0360979504453,One year,Credit card,Yes,No,0
CUST-03700,31,54,67.34349032336935,3546.4749817207353,Month-to-month,Bank transfer,Yes,Yes,0
CUST-03701,52,44,100.24517454814936,4386.66190517425,One year,Bank transfer,No,Yes,0
CUST-03702,65,34,93.66858758693654,3390.5776022698415,Two year,Mailed check,No,Yes,0
CUST-03703,62,71,49.731770951204695,3244.6796441877254,Two year,Credit card,No,Yes,0
CUST-03704,37,62,25.856271052047834,1659.9293084054766,Month-to-month,Credit card,Yes,Yes,1
CUST-03705,66,23,34.255625713494,742.9678058285472,One year,Mailed check,No,Yes,0
CUST-03706,30,46,103.82941170007634,4358.384207706912,One year,Mailed check,No,No,0
CUST-03707,55,56,93.12138199962811,5384.276060257275,Month-to-month,Bank transfer,No,No,1
CUST-03708,66,7,86.43348444622778,559.2226697217424,Month-to-month,Bank transfer,Yes,No,1
CUST-03709,63,61,33.06488316966483,2116.5985204328003,Month-to-month,Bank transfer,Yes,No,1
CUST-03710,66,3,83.99306874505248,236.99679432925706,Month-to-month,Credit card,Yes,No,1
CUST-03711,25,38,97.21523314931154,3360.603389715664,Two year,Credit card,No,No,0
CUST-03712,60,34,106.06017498602905,3317.0555988593396,One year,Mailed check,Yes,Yes,0
CUST-03713,37,44,21.323127919361824,1002.2547811398367,Month-to-month,Electronic check,Yes,No,0
CUST-03714,50,30,88.44751018784777,2584.950065636635,Month-to-month,Electronic check,Yes,No,1
CUST-03715,43,17,21.90976556032044,357.73622331972575,Two year,Electronic check,No,Yes,0
CUST-03716,56,59,90.68728455434385,5341.131558040785,Month-to-month,Electronic check,No,Yes,1
CUST-03717,38,10,83.56213647320048,857.8376236519726,One year,Electronic check,No,No,1
CUST-03718,66,18,34.83478629189725,568.9763535598881,Month-to-month,Bank transfer,No,No,1
CUST-03719,59,45,96.61217513451302,4693.776606635394,Two year,Mailed check,Yes,No,0
CUST-03720,60,59,26.834761818969113,1728.4291583551944,One year,Electronic check,Yes,Yes,0
CUST-03721,58,62,102.63987737446334,6258.425930922082,Month-to-month,Electronic check,Yes,Yes,1
CUST-03722,26,59,46.192924484822896,2677.7586118070876,Month-to-month,Electronic check,Yes,Yes,0
CUST-03723,41,49,88.8851862300665,4685.128142461411,One year,Bank transfer,No,Yes,0
CUST-03724,54,63,112.36893410218703,6979.1590589369025,Two year,Electronic check,No,No,0
CUST-03725,66,32,53.98270246734489,1850.506288700894,Month-to-month,Mailed check,No,No,1
CUST-03726,58,10,70.28940779404192,636.5882442400808,One year,Bank transfer,Yes,No,0
CUST-03727,34,11,66.31180339504505,727.920006392894,Month-to-month,Bank transfer,Yes,Yes,1
CUST-03728,41,70,35.76113490628681,2729.790708918854,Two year,Credit card,Yes,Yes,0
CUST-03729,38,62,79.03120104907617,4657.686270586008,One year,Credit card,No,No,0
CUST-03730,68,47,94.3001918520948,4224.823551275237,Month-to-month,Bank transfer,Yes,No,1
CUST-03731,56,34,111.68748289238192,3896.1995600560663,Month-to-month,Electronic check,No,No,1
CUST-03732,58,17,105.08026016495128,1938.6308690617839,Month-to-month,Electronic check,No,Yes,1
CUST-03733,56,54,71.00193797280318,3603.0938957953645,One year,Electronic check,No,No,0
CUST-03734,30,40,91.90171545119348,3986.0722388272775,Month-to-month,Electronic check,Yes,Yes,1
CUST-03735,28,19,100.07834133738928,1963.478433913042,Month-to-month,Credit card,Yes,No,1
CUST-03736,63,67,69.34887137383488,5104.5508640708595,Two year,Mailed check,Yes,No,0
CUST-03737,36,53,31.542756070426776,1750.8268471047274,Month-to-month,Bank transfer,No,Yes,1
CUST-03738,28,64,63.793076384737084,4219.7746513288275,One year,Electronic check,Yes,Yes,0
CUST-03739,30,47,104.24780382015649,5208.229642019935,Month-to-month,Credit card,No,Yes,1
CUST-03740,63,6,79.6641405393735,446.9292425246801,Month-to-month,Mailed check,No,No,1
CUST-03741,62,16,92.44583770093391,1611.067846733127,Month-to-month,Bank transfer,Yes,Yes,0
CUST-03742,18,18,38.526802215258755,647.1017113788536,One year,Bank transfer,Yes,No,0
CUST-03743,57,52,116.43377682110057,5480.185295669671,One year,Bank transfer,Yes,Yes,0
CUST-03744,61,48,60.408052949330944,3014.327148346707,Two year,Electronic check,Yes,No,0
CUST-03745,36,43,85.36355227177289,3439.0858761619293,Month-to-month,Bank transfer,Yes,Yes,0
CUST-03746,29,39,21.887225459060527,897.7762285140051,Month-to-month,Electronic check,No,Yes,1
CUST-03747,25,49,32.731926225529136,1698.5048868484798,Two year,Mailed check,No,No,0
CUST-03748,25,12,98.2034269884919,1116.3842353107525,Month-to-month,Credit card,Yes,Yes,0
CUST-03749,62,10,116.79694455202547,1071.4298402516818,Month-to-month,Credit card,No,No,1
CUST-03750,29,71,52.00553550554782,3692.9992869255416,Month-to-month,Credit card,Yes,No,0
CUST-03751,65,55,23.718073494126482,1406.3015866136568,One year,Bank transfer,No,No,0
CUST-03752,50,1,56.08666019801375,59.98233979265952,Two year,Credit card,No,Yes,1
CUST-03753,62,49,21.746813027900263,983.9869233759161,Month-to-month,Mailed check,No,No,1
CUST-03754,43,36,39.237309226246914,1543.8484137911948,Month-to-month,Electronic check,Yes,Yes,0
CUST-03755,56,21,95.24720150537384,1905.7618816925815,One year,Credit card,No,Yes,0
CUST-03756,45,37,113.70883981064961,4080.4979695019497,Two year,Electronic check,No,No,0
CUST-03757,22,24,28.744908436888664,641.4553130668963,Month-to-month,Electronic check,Yes,Yes,1
CUST-03758,25,55,75.79007788105093,4066.5797331158824,Two year,Credit card,No,No,0
CUST-03759,42,25,45.38808461240319,1165.484565362868,Month-to-month,Credit card,No,No,1
CUST-03760,44,7,33.905912579392954,237.62991259441688,Month-to-month,Credit card,Yes,No,1
CUST-03761,63,71,41.89802298915575,3169.629879855297,Month-to-month,Bank transfer,No,No,1
CUST-03762,40,71,77.77630674977075,5678.173723646014,Month-to-month,Credit card,No,No,1
CUST-03763,47,24,26.513450144396103,606.2303945010472,Month-to-month,Bank transfer,Yes,No,0
CUST-03764,62,11,63.42185961684175,705.6546746965744,Two year,Mailed check,Yes,Yes,0
CUST-03765,64,12,33.52278509551638,367.2105557952322,Month-to-month,Electronic check,Yes,Yes,0
CUST-03766,40,35,47.26770523944815,1681.1011742604778,Month-to-month,Mailed check,Yes,Yes,0
CUST-03767,66,63,39.07543297432639,2407.4282136012785,Month-to-month,Credit card,Yes,Yes,1
CUST-03768,64,68,108.29754998308972,6772.735951283894,One year,Electronic check,Yes,Yes,0
CUST-03769,37,57,90.80113308712896,4976.364185960838,Two year,Credit card,Yes,No,0
CUST-03770,35,13,106.84625789474705,1499.5900268692835,Month-to-month,Credit card,No,Yes,1
CUST-03771,35,23,58.34628345476925,1365.0564940153834,Month-to-month,Electronic check,No,No,1
CUST-03772,19,39,51.34133648536701,2163.804542087299,Month-to-month,Mailed check,Yes,Yes,1
CUST-03773,21,12,58.058719489776706,684.2759787576804,Month-to-month,Credit card,Yes,Yes,1
CUST-03774,47,34,21.854819572440746,814.2358004762382,Month-to-month,Electronic check,Yes,No,0
CUST-03775,50,71,92.47042751485581,6381.594162423981,One year,Mailed check,Yes,Yes,0
CUST-03776,53,31,54.97724568950783,1791.8287609852787,One year,Bank transfer,Yes,Yes,0
CUST-03777,35,62,51.33238035767917,3058.7424577792162,One year,Mailed check,No,Yes,0
CUST-03778,54,13,79.81410653705329,955.8198528908782,Month-to-month,Mailed check,Yes,No,0
CUST-03779,36,31,63.624991170981644,2103.7572090662256,Month-to-month,Electronic check,Yes,Yes,0
CUST-03780,64,2,118.08433682238984,248.57137982968905,One year,Mailed check,No,No,1
CUST-03781,45,15,55.625304289880134,887.8848270591423,One year,Bank transfer,No,Yes,0
CUST-03782,57,57,81.38958422079133,4453.354622455954,Month-to-month,Bank transfer,No,No,1
CUST-03783,37,34,51.165110060965176,1810.4722545984835,Two year,Credit card,No,Yes,0
CUST-03784,66,68,119.05949802106568,7642.542371335001,Month-to-month,Bank transfer,Yes,No,1
CUST-03785,50,29,64.51110347201282,1687.9721747994486,Month-to-month,Credit card,No,No,1
CUST-03786,29,66,83.4128810866803,5908.772629255354,Month-to-month,Bank transfer,No,Yes,1
CUST-03787,68,16,32.67216709526771,525.2142851853745,Two year,Mailed check,Yes,Yes,0
CUST-03788,32,39,93.30242148636582,3990.7774528351893,Month-to-month,Credit card,No,Yes,1
CUST-03789,58,37,46.9210057875622,1696.1598320363973,Two year,Bank transfer,No,No,0
CUST-03790,56,21,64.86132528296719,1486.548063563587,Month-to-month,Mailed check,No,Yes,1
CUST-03791,19,44,108.31330623274579,4875.4531212335,Month-to-month,Mailed check,No,No,1
CUST-03792,46,19,117.05525148851014,2229.47871574423,One year,Credit card,No,Yes,0
CUST-03793,58,71,62.4572101840357,4259.575261807777,Month-to-month,Electronic check,Yes,Yes,1
CUST-03794,27,8,103.48026679544999,881.6976264870417,Month-to-month,Mailed check,No,No,1
CUST-03795,19,66,25.334899454986076,1782.0591243255299,Month-to-month,Mailed check,Yes,Yes,0
CUST-03796,68,41,104.75740297902625,4223.69510108105,Two year,Electronic check,Yes,Yes,0
CUST-03797,28,70,82.95103221526497,6070.5310654244,One year,Credit card,No,Yes,0
CUST-03798,30,61,68.87061683916019,4156.775805103147,Month-to-month,Bank transfer,Yes,No,0
CUST-03799,27,26,108.99637051372477,2969.7399982919324,Month-to-month,Bank transfer,No,No,1
CUST-03800,31,71,104.53372225064139,8155.4596992517845,One year,Mailed check,Yes,No,0
CUST-03801,35,70,49.694509595357204,3313.3788626708556,Month-to-month,Electronic check,Yes,No,0
CUST-03802,68,29,99.14883823447575,2952.4049520725107,Month-to-month,Mailed check,No,Yes,1
CUST-03803,26,66,29.94909336623726,1929.1525544652288,Month-to-month,Credit card,Yes,Yes,0
CUST-03804,56,19,102.27639354673701,1962.0510998927077,One year,Mailed check,No,Yes,0
CUST-03805,45,68,87.54556180232505,6398.565302923316,Month-to-month,Bank transfer,Yes,No,0
CUST-03806,20,58,28.786633093194276,1618.7265001634562,One year,Electronic check,Yes,Yes,0
CUST-03807,37,70,88.30801734741354,5652.899637064386,One year,Credit card,Yes,No,0
CUST-03808,23,57,78.05192766763702,4714.951785636466,Two year,Mailed check,Yes,Yes,0
CUST-03809,44,37,79.45501011450449,2972.1881773944106,One year,Bank transfer,Yes,No,0
CUST-03810,19,61,49.086393512969856,2963.968559047551,Month-to-month,Mailed check,No,No,1
CUST-03811,46,30,46.64972000128453,1310.8570518627466,One year,Bank transfer,No,Yes,0
CUST-03812,55,71,96.253511205402,6277.510466637616,Two year,Electronic check,Yes,No,0
CUST-03813,20,25,45.68134810172391,1091.4954129264784,Month-to-month,Credit card,Yes,No,0
CUST-03814,33,65,64.62622518098986,4384.615067574649,Month-to-month,Mailed check,No,Yes,1
CUST-03815,47,6,89.47889985987847,527.3998308701466,Month-to-month,Credit card,No,No,1
CUST-03816,57,18,27.961625132743777,510.3784912902215,Two year,Electronic check,No,No,0
